           1     1.39316     1.39316           0
           2     1.39316     1.39316 2.10734e-08
           3     1.39316     1.39316 2.10734e-08
           4     1.39316     1.39316 2.58096e-08
           5     1.39316     1.39316 2.90477e-08
           6     1.39316     1.39316   3.276e-08
           7     1.39316     1.39316 3.47187e-08
           8     1.39316     1.39316 3.72529e-08
           9     1.39316     1.39316 3.97364e-08
          10     1.39316     1.39316 4.18826e-08
          11     1.39316     1.39316 4.30941e-08
          12     1.39316     1.39316 4.51155e-08
          13     1.39316     1.39316 4.67577e-08
          14     1.39316     1.39316 4.87755e-08
          15     1.39316     1.39316  5.0459e-08
          16     1.39316     1.39316 5.21541e-08
          17     1.39316     1.39316 5.37269e-08
          18     1.39316     1.39316 5.53108e-08
          19     1.39316     1.39316 5.68962e-08
          20     1.39316     1.39316 5.83814e-08
          21     1.39316     1.39316 5.96933e-08
          22     1.39316     1.39316 6.11922e-08
          23     1.39316     1.39316 6.25293e-08
          24     1.39316     1.39316 6.36578e-08
          25     1.39316     1.39316  6.5021e-08
          26     1.39316     1.39316 6.65117e-08
          27     1.39316     1.39316 6.76809e-08
          28     1.39316     1.39316 6.89215e-08
          29     1.39316     1.39316 7.02205e-08
          30     1.39316     1.39316 7.13598e-08
          31     1.39316     1.39316 7.26069e-08
          32     1.39316     1.39316 7.36628e-08
          33     1.39316     1.39316  7.4956e-08
          34     1.39316     1.39316 7.60243e-08
          35     1.39316     1.39316 7.72236e-08
          36     1.39316     1.39316 7.83001e-08
          37     1.39316     1.39316 7.93805e-08
          38     1.39316     1.39316  8.0536e-08
          39     1.39316     1.39316 8.15123e-08
          40     1.39316     1.39316 8.25973e-08
          41     1.39316     1.39316 8.36487e-08
          42     1.39316     1.39316 8.46067e-08
          43     1.39316     1.39316 8.56007e-08
          44     1.39316     1.39316 8.65971e-08
          45     1.39316     1.39316 8.75386e-08
          46     1.39316     1.39316 8.84571e-08
          47     1.39316     1.39316  8.9407e-08
          48     1.39316     1.39316 9.03335e-08
          49     1.39316     1.39316  9.1263e-08
          50     1.39316     1.39316 9.21947e-08
          51     1.39316     1.39316 9.31512e-08
          52     1.39316     1.39316 9.41072e-08
          53     1.39316     1.39316  9.5018e-08
          54     1.39316     1.39316 9.59083e-08
          55     1.39316     1.39316 9.67794e-08
          56     1.39316     1.39316 9.76932e-08
          57     1.39316     1.39316 9.85273e-08
          58     1.39316     1.39316 9.94416e-08
          59     1.39316     1.39316  1.0028e-07
          60     1.39316     1.39316 1.01065e-07
          61     1.39316     1.39316 1.01925e-07
          62     1.39316     1.39316 1.02751e-07
          63     1.39316     1.39316 1.03579e-07
          64     1.39316     1.39316 1.04375e-07
          65     1.39316     1.39316 1.05189e-07
          66     1.39316     1.39316 1.05972e-07
          67     1.39316     1.39316 1.06773e-07
          68     1.39316     1.39316 1.07575e-07
          69     1.39316     1.39316 1.08393e-07
          70     1.39316     1.39316 1.09167e-07
          71     1.39316     1.39316 1.09943e-07
          72     1.39316     1.39316 1.10705e-07
          73     1.39316     1.39316 1.11496e-07
          74     1.39316     1.39316 1.12274e-07
          75     1.39316     1.39316 1.13053e-07
          76     1.39316     1.39316 1.13767e-07
          77     1.39316     1.39316 1.14508e-07
          78     1.39316     1.39316 1.15226e-07
          79     1.39316     1.39316 1.15983e-07
          80     1.39316     1.39316 1.16727e-07
          81     1.39316     1.39316 1.17437e-07
          82     1.39316     1.39316 1.18137e-07
          83     1.39316     1.39316  1.1885e-07
          84     1.39316     1.39316 1.19586e-07
          85     1.39316     1.39316   1.203e-07
          86     1.39316     1.39316 1.20983e-07
          87     1.39316     1.39316 1.21688e-07
          88     1.39316     1.39316 1.22415e-07
          89     1.39316     1.39316 1.23091e-07
          90     1.39316     1.39316 1.23788e-07
          91     1.39316     1.39316 1.24466e-07
          92     1.39316     1.39316 1.25174e-07
          93     1.39316     1.39316 1.25835e-07
          94     1.39316     1.39316 1.26515e-07
          95     1.39316     1.39316 1.27205e-07
          96     1.39316     1.39316 1.27868e-07
          97     1.39316     1.39316 1.28559e-07
          98     1.39316     1.39316 1.29223e-07
          99     1.39316     1.39316 1.29862e-07
         100     1.39316     1.39316 1.30511e-07
         101     1.39316     1.39316 1.31185e-07
         102     1.39316     1.39316 1.31827e-07
         103     1.39316     1.39316 1.32493e-07
         104     1.39316     1.39316 1.33152e-07
         105     1.39316     1.39316 1.33787e-07
         106     1.39316     1.39316 1.39935e-07
         107     1.39316     1.39316 1.45588e-07
         108     1.39316     1.39316 1.50849e-07
         109     1.39316     1.39316 1.55717e-07
         110     1.39316     1.39316 1.60289e-07
         111     1.39316     1.39316 1.64552e-07
         112     1.39316     1.39316 1.68564e-07
         113     1.39316     1.39316 1.72334e-07
         114     1.39316     1.39316 1.75904e-07
         115     1.39316     1.39316 1.79267e-07
         116     1.39316     1.39316 1.82459e-07
         117     1.39316     1.39316 1.85482e-07
         118     1.39316     1.39316 1.88352e-07
         119     1.39316     1.39316 1.91092e-07
         120     1.39315     1.39316 1.93696e-07
         121     1.39315     1.39316 1.96186e-07
         122     1.39315     1.39316  1.9855e-07
         123     1.39315     1.39316 2.00826e-07
         124     1.39315     1.39316    2.03e-07
         125     1.39315     1.39316 2.09466e-07
         126     1.39315     1.39316 2.15522e-07
         127     1.39315     1.39316 2.21198e-07
         128     1.39315     1.39316 2.26524e-07
         129     1.39315     1.39316 2.31548e-07
         130     1.39315     1.39316 2.36289e-07
         131     1.39315     1.39316  2.4076e-07
         132     1.39315     1.39316 2.44995e-07
         133     1.39315     1.39316 2.48999e-07
         134     1.39315     1.39316 2.52809e-07
         135     1.39315     1.39316 2.56427e-07
         136     1.39315     1.39316  2.5987e-07
         137     1.39315     1.39316 2.63148e-07
         138     1.39315     1.39316  2.6627e-07
         139     1.39315     1.39316 2.69243e-07
         140     1.39315     1.39316 2.72093e-07
         141     1.39315     1.39316 2.74815e-07
         142     1.39315     1.39316 2.80893e-07
         143     1.39314     1.39316 2.96011e-07
         144     1.39314     1.39316 3.09899e-07
         145     1.39314     1.39316 3.27973e-07
         146     1.39314     1.39316 3.44497e-07
         147     1.39314     1.39316 3.64976e-07
         148     1.39314     1.39316 3.83673e-07
         149     1.39314     1.39316 4.00856e-07
         150     1.39314     1.39316 4.21655e-07
         151     1.39314     1.39316 4.40761e-07
         152     1.39314     1.39316 4.58409e-07
         153     1.39313     1.39316 4.79391e-07
         154     1.39313     1.39316 4.98771e-07
         155     1.39313     1.39316 5.16753e-07
         156     1.39313     1.39316   5.335e-07
         157     1.39313     1.39316 5.53272e-07
         158     1.39313     1.39316 5.75962e-07
         159     1.39313     1.39316 6.01411e-07
         160     1.39313     1.39316 6.24966e-07
         161     1.39313     1.39316 6.46854e-07
         162     1.39313     1.39316 6.67273e-07
         163     1.39313     1.39316 6.86378e-07
         164     1.39313     1.39316 7.04298e-07
         165     1.39313     1.39316 7.21146e-07
         166     1.39313     1.39316  7.3702e-07
         167     1.39313     1.39315 7.51999e-07
         168     1.39312     1.39315 7.69367e-07
         169     1.39312     1.39315 7.89082e-07
         170     1.39312     1.39315 8.11066e-07
         171     1.39312     1.39315  8.3173e-07
         172     1.39312     1.39315 8.51189e-07
         173     1.39312     1.39315 8.69549e-07
         174     1.39312     1.39315 8.86899e-07
         175     1.39312     1.39315 9.06345e-07
         176     1.39312     1.39315 9.24728e-07
         177     1.39312     1.39315 9.42127e-07
         178     1.39312     1.39315 9.58618e-07
         179     1.39311     1.39315 9.80063e-07
         180     1.39311     1.39315 1.00034e-06
         181     1.39311     1.39315 1.01954e-06
         182     1.39311     1.39315 1.03775e-06
         183     1.39311     1.39315 1.05779e-06
         184     1.39311     1.39315 1.07961e-06
         185      1.3931     1.39315 1.10314e-06
         186      1.3931     1.39315 1.12543e-06
         187      1.3931     1.39315 1.14656e-06
         188      1.3931     1.39315 1.16932e-06
         189      1.3931     1.39315 1.19367e-06
         190      1.3931     1.39315 1.21676e-06
         191      1.3931     1.39315 1.24137e-06
         192      1.3931     1.39315 1.26472e-06
         193      1.3931     1.39315  1.2869e-06
         194     1.39309     1.39315 1.31055e-06
         195     1.39309     1.39315 1.33561e-06
         196     1.39309     1.39315 1.35942e-06
         197     1.39309     1.39315 1.38207e-06
         198     1.39309     1.39315 1.40863e-06
         199     1.39308     1.39315 1.43909e-06
         200     1.39308     1.39315 1.46799e-06
         201     1.39308     1.39315 1.49546e-06
         202     1.39308     1.39315 1.52159e-06
         203     1.39308     1.39315 1.54647e-06
         204     1.39308     1.39315 1.57019e-06
         205     1.39308     1.39315 1.59746e-06
         206     1.39308     1.39314 1.62345e-06
         207     1.39308     1.39314 1.64823e-06
         208     1.39307     1.39314 1.67413e-06
         209     1.39307     1.39314  1.7011e-06
         210     1.39307     1.39314  1.7291e-06
         211     1.39307     1.39314 1.75581e-06
         212     1.39307     1.39314 1.78578e-06
         213     1.39306     1.39314 1.81896e-06
         214     1.39306     1.39314 1.85531e-06
         215     1.39306     1.39314 1.88991e-06
         216     1.39306     1.39314 1.92289e-06
         217     1.39305     1.39314 1.95889e-06
         218     1.39305     1.39314 1.99322e-06
         219     1.39305     1.39314 2.02819e-06
         220     1.39305     1.39314 2.06157e-06
         221     1.39305     1.39314 2.09561e-06
         222     1.39305     1.39314 2.12814e-06
         223     1.39304     1.39314 2.16131e-06
         224     1.39304     1.39314 2.19512e-06
         225     1.39304     1.39314 2.22745e-06
         226     1.39304     1.39314 2.26041e-06
         227     1.39304     1.39314 2.29396e-06
         228     1.39303     1.39314 2.32807e-06
         229     1.39303     1.39314 2.36273e-06
         230     1.39303     1.39314  2.3999e-06
         231     1.39303     1.39313 2.43549e-06
         232     1.39302     1.39313 2.47153e-06
         233     1.39302     1.39313 2.50606e-06
         234     1.39302     1.39313 2.54106e-06
         235     1.39302     1.39313 2.57842e-06
         236     1.39301     1.39313 2.61613e-06
         237     1.39301     1.39313 2.65419e-06
         238     1.39301     1.39313 2.69068e-06
         239     1.39301     1.39313 2.72569e-06
         240     1.39301     1.39313 2.76109e-06
         241       1.393     1.39313 2.80053e-06
         242       1.393     1.39313 2.83838e-06
         243       1.393     1.39313 2.87832e-06
         244     1.39299     1.39313 2.91847e-06
         245     1.39299     1.39313 2.95702e-06
         246     1.39299     1.39313  2.9958e-06
         247     1.39299     1.39313 3.03657e-06
         248     1.39298     1.39313 3.08107e-06
         249     1.39298     1.39313 3.12559e-06
         250     1.39298     1.39312 3.16833e-06
         251     1.39297     1.39312  3.2129e-06
         252     1.39297     1.39312 3.25571e-06
         253     1.39297     1.39312 3.29857e-06
         254     1.39297     1.39312 3.33978e-06
         255     1.39297     1.39312 3.37943e-06
         256     1.39297     1.39312  3.4176e-06
         257     1.39297     1.39312 3.45593e-06
         258     1.39297     1.39312 3.49285e-06
         259     1.39296     1.39312 3.53152e-06
         260     1.39296     1.39312 3.57032e-06
         261     1.39296     1.39312 3.60771e-06
         262     1.39296     1.39312 3.64679e-06
         263     1.39295     1.39312 3.68905e-06
         264     1.39295     1.39312 3.73132e-06
         265     1.39294     1.39312 3.77359e-06
         266     1.39294     1.39311 3.81434e-06
         267     1.39294     1.39311 3.85363e-06
         268     1.39294     1.39311 3.89155e-06
         269     1.39294     1.39311 3.92814e-06
         270     1.39294     1.39311 3.96348e-06
         271     1.39294     1.39311  3.9976e-06
         272     1.39294     1.39311 4.03058e-06
         273     1.39294     1.39311 4.06244e-06
         274     1.39294     1.39311 4.09324e-06
         275     1.39294     1.39311 4.12302e-06
         276     1.39294     1.39311 4.15307e-06
         277     1.39294     1.39311 4.18337e-06
         278     1.39294     1.39311 4.21393e-06
         279     1.39293     1.39311 4.24473e-06
         280     1.39293     1.39311 4.27576e-06
         281     1.39293     1.39311 4.30578e-06
         282     1.39293      1.3931 4.33483e-06
         283     1.39293      1.3931 4.36296e-06
         284     1.39293      1.3931 4.39018e-06
         285     1.39292      1.3931 4.42122e-06
         286     1.39292      1.3931 4.45247e-06
         287     1.39291      1.3931  4.4851e-06
         288     1.39291      1.3931  4.5191e-06
         289      1.3929      1.3931 4.55444e-06
         290      1.3929      1.3931 4.58986e-06
         291      1.3929      1.3931 4.62536e-06
         292      1.3929      1.3931 4.66094e-06
         293      1.3929      1.3931 4.69541e-06
         294     1.39289      1.3931 4.72996e-06
         295     1.39289      1.3931  4.7646e-06
         296     1.39289      1.3931 4.79932e-06
         297     1.39289     1.39309 4.83297e-06
         298     1.39289     1.39309 4.86559e-06
         299     1.39289     1.39309 4.89832e-06
         300     1.39288     1.39309 4.93116e-06
         301     1.39288     1.39309 4.96635e-06
         302     1.39288     1.39309 5.00158e-06
         303     1.39287     1.39309 5.03686e-06
         304     1.39287     1.39309 5.07218e-06
         305     1.39287     1.39309 5.10644e-06
         306     1.39287     1.39309 5.13967e-06
         307     1.39287     1.39309 5.17298e-06
         308     1.39287     1.39309  5.2053e-06
         309     1.39286     1.39309 5.23877e-06
         310     1.39286     1.39309 5.27125e-06
         311     1.39286     1.39308 5.30277e-06
         312     1.39286     1.39308 5.33338e-06
         313     1.39286     1.39308  5.3641e-06
         314     1.39286     1.39308 5.39493e-06
         315     1.39286     1.39308 5.42487e-06
         316     1.39286     1.39308 5.45492e-06
         317     1.39285     1.39308 5.48509e-06
         318     1.39285     1.39308 5.51634e-06
         319     1.39285     1.39308 5.54671e-06
         320     1.39285     1.39308 5.57621e-06
         321     1.39284     1.39308 5.60678e-06
         322     1.39284     1.39308 5.63649e-06
         323     1.39284     1.39308 5.66535e-06
         324     1.39284     1.39308 5.69341e-06
         325     1.39284     1.39307 5.72069e-06
         326     1.39284     1.39307  5.7472e-06
         327     1.39284     1.39307 5.77386e-06
         328     1.39284     1.39307 5.80156e-06
         329     1.39283     1.39307  5.8294e-06
         330     1.39283     1.39307 5.85825e-06
